date,sigma_252,ann_emp_drag_2x,ann_theory_drag_2x,ann_emp_drag_inv,ann_theory_drag_inv
2023-01-05,0.02371641310232586,0.14932633219357283,0.14174199911092378,0.14241852370321023,0.14174199911092378
2023-01-06,0.02371526932224959,0.14931488197288978,0.1417283277547618,0.1424068978298199,0.1417283277547618
2023-01-09,0.023826330251987677,0.150500946942976,0.14305889134574937,0.14367993284156738,0.14305889134574937
2023-01-10,0.023822173785524592,0.1504576985058198,0.14300898289466923,0.14363590204328158,0.14300898289466923
2023-01-11,0.023815998003864414,0.15039579341028475,0.14293484375185858,0.14357299468081625,0.14293484375185858
2023-01-12,0.02381469494578018,0.15039458622753277,0.14291920323086316,0.1435714498839589,0.14291920323086316
2023-01-13,0.023827198221138605,0.15051771176799988,0.14306931451749652,0.14369774504203361,0.14306931451749652
2023-01-16,0.023829118248335713,0.1505379949459008,0.14309237287627785,0.14371845462870386,0.14309237287627785
2023-01-17,0.023786229453940027,0.1500803421247784,0.14257774733214199,0.14324057164120363,0.14257774733214199
2023-01-30,0.023829629777370527,0.15054042735368145,0.14309851634228912,0.14372133855544578,0.14309851634228912
2023-01-31,0.023853973719370515,0.15086248444193018,0.14339103967551364,0.14402885684658298,0.14339103967551364
2023-02-01,0.02385230499076405,0.15081844850460957,0.14337097824985173,0.14398660802791263,0.14337097824985173
2023-02-02,0.02387359857035796,0.1510502361315535,0.1436270745920466,0.14422711974576397,0.1436270745920466
2023-02-03,0.023870851411376057,0.15102465935680942,0.14359402187020656,0.14420128229216878,0.14359402187020656
2023-02-06,0.023879502047021172,0.15117017427858392,0.14369811573944946,0.14433942883075862,0.14369811573944946
2023-02-07,0.023876807142397857,0.15114968720922206,0.14366568366744586,0.1443186728905713,0.14366568366744586
2023-02-08,0.023899023176919762,0.15138405667981092,0.14393315382035887,0.14456038701033336,0.14393315382035887
2023-02-09,0.023886943254930647,0.1512591333267027,0.14378768663219774,0.1444326177999334,0.14378768663219774
2023-02-10,0.02387813729527374,0.1511318759524689,0.14368169105436956,0.14430820755489795,0.14368169105436956
2023-02-13,0.02386774985148018,0.1509892279127385,0.14355670970915368,0.14416904038824935,0.14355670970915368
2023-02-14,0.023871430293074355,0.15102776999194967,0.1436009864277512,0.14420827034562672,0.1436009864277512
2023-02-15,0.023761474559607972,0.14953641582146454,0.142281133658218,0.14286504364665562,0.142281133658218
2023-02-16,0.02376672909623347,0.1495938115262216,0.14234406780730513,0.14292433483189657,0.14234406780730513
2023-02-17,0.02375867041287931,0.14948892504088673,0.14224755378653234,0.14282399806961632,0.14224755378653234
2023-02-20,0.023759281490611572,0.14949283948902892,0.14225487115142965,0.14282793182512118,0.14225487115142965
2023-02-21,0.023756364666792377,0.14946523704111125,0.14221994526976856,0.14280003407027297,0.14221994526976856
2023-02-22,0.02376325319636853,0.14956971131442587,0.14230243502362924,0.14290170484980738,0.14230243502362924
2023-02-23,0.023782009031620754,0.1497723932936269,0.14252715630218296,0.14311074116409456,0.14252715630218296
2023-02-24,0.023771200084252597,0.1496684933998465,0.1423976282682838,0.14300359021474196,0.1423976282682838
2023-03-01,0.023753273112938518,0.1494184944172346,0.14218293186161768,0.14276250701815052,0.14218293186161768
